79005,STANDARD,Booker,Lipscomb County,1790
76651,STANDARD,Italy,Ellis County,2760
77205,PO BOX,Houston,Harris County,623
77457,PO BOX,Matagorda,Matagorda County,457
79511,STANDARD,Coahoma,Howard County,1360
77039,STANDARD,Houston,Harris County,27630
78013,STANDARD,Comfort,Kendall County,5370
78953,STANDARD,Rosanky,Bastrop County,1010
76073,STANDARD,Paradise,Wise County,5050
78402,STANDARD,Corpus Christi,Nueces County,480
78645,STANDARD,Leander,Travis County,10160
79954,PO BOX,El Paso,El Paso County,52
77476,PO BOX,Simonton,Fort Bend County,1080
75563,STANDARD,Linden,Cass County,3360
77432,STANDARD,Danevang,Wharton County,455
78677,STANDARD,Wrightsboro,Gonzales County,50
75065,STANDARD,Lake Dallas,Denton County,10800
75011,PO BOX,Carrollton,Dallas County,1742
77970,PO BOX,La Ward,Jackson County,327
79561,STANDARD,Trent,Taylor County,590
79830,STANDARD,Alpine,Brewster County,4620
78220,STANDARD,San Antonio,Bexar County,14900
78563,STANDARD,Linn,Hidalgo County,550
75017,PO BOX,Irving,Dallas County,570
77292,PO BOX,Houston,Harris County,806
76459,STANDARD,Jermyn,Jack County,144
78067,STANDARD,San Ygnacio,Zapata County,700
76193,UNIQUE,Fort Worth,Tarrant County,0
77960,PO BOX,Fannin,Goliad County,151
77068,STANDARD,Houston,Harris County,10380
79777,PO BOX,Pyote,Ward County,172
79943,PO BOX,El Paso,El Paso County,141
78944,STANDARD,Industry,Austin County,620
78219,STANDARD,San Antonio,Bexar County,13890
76247,STANDARD,Justin,Denton County,14250
78504,STANDARD,Mcallen,Hidalgo County,46740
76117,STANDARD,Haltom City,Tarrant County,29980
76271,STANDARD,Tioga,Grayson County,1470
77862,PO BOX,Kurten,Brazos County,104
76084,STANDARD,Venus,Johnson County,7530
79383,PO BOX,New Home,Lynn County,371
77434,STANDARD,Eagle Lake,Colorado County,4360
77957,STANDARD,Edna,Jackson County,7900
77460,PO BOX,Nada,Colorado County,278
78954,STANDARD,Round Top,Fayette County,1010
77629,PO BOX,Nome,Jefferson County,726
76140,STANDARD,Fort Worth,Tarrant County,28130
88542,PO BOX,El Paso,El Paso County,0
79168,UNIQUE,Amarillo,Potter County,0
76225,STANDARD,Alvord,Wise County,3010
76711,STANDARD,Waco,McLennan County,8240
75038,STANDARD,Irving,Dallas County,28790
79550,PO BOX,Snyder,Scurry County,1065
88519,PO BOX,El Paso,El Paso County,0
77984,STANDARD,Shiner,Lavaca County,3970
77410,PO BOX,Cypress,Harris County,1063
78872,PO BOX,La Pryor,Zavala County,1641
77090,STANDARD,Houston,Harris County,34430
78132,STANDARD,New Braunfels,Comal County,24830
79236,PO BOX,Guthrie,King County,236
77831,STANDARD,Bedias,Grimes County,2520
75424,STANDARD,Blue Ridge,Collin County,3170
77022,STANDARD,Houston,Harris County,25480
79838,PO BOX,Fabens,El Paso County,8957
77404,PO BOX,Bay City,Matagorda County,1811
79019,STANDARD,Claude,Armstrong County,1610
79749,STANDARD,Lenorah,Martin County,270
76706,STANDARD,Waco,McLennan County,24210
77057,STANDARD,Houston,Harris County,33850
79508,STANDARD,Buffalo Gap,Taylor County,1110
79379,PO BOX,Whiteface,Cochran County,620
76051,STANDARD,Grapevine,Tarrant County,47410
75569,STANDARD,Nash,Bowie County,3130
79452,PO BOX,Lubbock,Lubbock County,671
79027,STANDARD,Dimmitt,Castro County,4590
75392,UNIQUE,Dallas,Dallas County,0
77253,PO BOX,Houston,Harris County,279
76465,PO BOX,Morgan Mill,Erath County,299
78942,STANDARD,Giddings,Lee County,8890
75766,STANDARD,Jacksonville,Cherokee County,23770
76240,STANDARD,Gainesville,Cooke County,23680
78364,PO BOX,Kingsville,Kleberg County,1900
76402,UNIQUE,Stephenville,Erath County,93
75208,STANDARD,Dallas,Dallas County,29360
77452,PO BOX,Kenney,Austin County,222
79095,STANDARD,Wellington,Collingsworth County,2300
77478,STANDARD,Sugar Land,Fort Bend County,24220
76085,STANDARD,Weatherford,Parker County,10260
77218,PO BOX,Houston,Harris County,355
75029,PO BOX,Lewisville,Denton County,1074
76351,PO BOX,Archer City,Archer County,1720
75607,PO BOX,Longview,Gregg County,1897
79506,STANDARD,Blackwell,Nolan County,510
78871,PO BOX,Langtry,Val Verde County,55
78124,STANDARD,Marion,Guadalupe County,5540
75685,PO BOX,Panola,Panola County,313
75342,STANDARD,Dallas,Dallas County,100
77521,STANDARD,Baytown,Harris County,52730
76654,PO BOX,Leroy,McLennan County,217
76111,STANDARD,Fort Worth,Tarrant County,21680
76366,STANDARD,Holliday,Archer County,1960
76801,STANDARD,Brownwood,Brown County,19880
76884,STANDARD,Valera,Coleman County,167
75901,STANDARD,Lufkin,Angelina County,24930
79947,PO BOX,El Paso,El Paso County,110
88543,PO BOX,El Paso,El Paso County,0
79831,PO BOX,Alpine,Brewster County,1976
77577,STANDARD,Liverpool,Brazoria County,1160
78723,STANDARD,Austin,Travis County,27880
78549,PO BOX,Hargill,Hidalgo County,1006
77335,STANDARD,Goodrich,Polk County,1750
78611,STANDARD,Burnet,Burnet County,11640
78472,PO BOX,Corpus Christi,Nueces County,289
77375,STANDARD,Tomball,Harris County,46140
76630,STANDARD,Bruceville,McLennan County,1550
77571,STANDARD,La Porte,Harris County,34190
78725,STANDARD,Austin,Travis County,7350
78582,STANDARD,Rio Grande City,Starr County,34350
78251,STANDARD,San Antonio,Bexar County,51420
75075,STANDARD,Plano,Collin County,32620
75081,STANDARD,Richardson,Dallas County,34030
76011,STANDARD,Arlington,Tarrant County,20970
78385,PO BOX,Sarita,Kenedy County,279
79914,PO BOX,El Paso,El Paso County,387
79510,STANDARD,Clyde,Callahan County,6960
78061,STANDARD,Pearsall,Frio County,8570
78252,STANDARD,San Antonio,Bexar County,8470
76798,STANDARD,Waco,McLennan County,94
76624,STANDARD,Axtell,McLennan County,2130
76401,STANDARD,Stephenville,Erath County,20610
78621,STANDARD,Elgin,Bastrop County,21410
76054,STANDARD,Hurst,Tarrant County,12080
79704,PO BOX,Midland,Midland County,751
88546,PO BOX,El Paso,El Paso County,0
75235,STANDARD,Dallas,Dallas County,16360
77236,PO BOX,Houston,Harris County,485
75784,STANDARD,Reklaw,Cherokee County,580
76209,STANDARD,Denton,Denton County,22790
78066,STANDARD,Rio Medina,Medina County,620
76104,STANDARD,Fort Worth,Tarrant County,15350
76715,PO BOX,Waco,McLennan County,785
77052,PO BOX,Houston,Harris County,498
75270,STANDARD,Dallas,Dallas County,42
76035,STANDARD,Cresson,Parker County,1530
78635,STANDARD,Hye,Blanco County,108
76432,STANDARD,Blanket,Brown County,1130
78202,STANDARD,San Antonio,Bexar County,9370
75019,STANDARD,Coppell,Dallas County,42580
77437,STANDARD,El Campo,Wharton County,16610
75152,STANDARD,Palmer,Ellis County,4710
78614,STANDARD,Cost,Gonzales County,490
76864,STANDARD,Mullin,Mills County,590
76155,STANDARD,Fort Worth,Tarrant County,4100
76469,PO BOX,Putnam,Callahan County,78
78407,STANDARD,Corpus Christi,Nueces County,2290
78204,STANDARD,San Antonio,Bexar County,9500
78133,STANDARD,Canyon Lake,Comal County,15360
77701,STANDARD,Beaumont,Jefferson County,11850
79108,STANDARD,Amarillo,Potter County,10670
77523,STANDARD,Baytown,Chambers County,20410
79713,STANDARD,Ackerly,Martin County,640
77385,STANDARD,Conroe,Montgomery County,21810
77983,STANDARD,Seadrift,Calhoun County,1850
78065,STANDARD,Poteet,Atascosa County,9580
75485,PO BOX,Westminster,Collin County,314
78538,STANDARD,Edcouch,Hidalgo County,9620
79607,STANDARD,Dyess Afb,Taylor County,2750
75138,PO BOX,Duncanville,Dallas County,1513
76374,STANDARD,Olney,Young County,3400
77257,PO BOX,Houston,Harris County,830
78380,STANDARD,Robstown,Nueces County,19730
75450,STANDARD,Lake Creek,Delta County,200
77399,UNIQUE,Livingston,Polk County,12956
75156,STANDARD,Mabank,Henderson County,11130
77560,STANDARD,Hankamer,Chambers County,960
78060,STANDARD,Oakville,Live Oak County,49
75417,STANDARD,Bogata,Red River County,1990
78480,PO BOX,Corpus Christi,Nueces County,800
79608,PO BOX,Abilene,Taylor County,1270
76133,STANDARD,Fort Worth,Tarrant County,46660
76450,STANDARD,Graham,Young County,12030
77497,PO BOX,Stafford,Fort Bend County,1056
75409,STANDARD,Anna,Collin County,14220
75845,STANDARD,Groveton,Trinity County,2200
78537,STANDARD,Donna,Hidalgo County,37100
76858,STANDARD,Melvin,McCulloch County,230
79059,STANDARD,Miami,Roberts County,740
77876,PO BOX,Shiro,Grimes County,384
78070,STANDARD,Spring Branch,Comal County,15150
79980,UNIQUE,El Paso,El Paso County,0
77550,STANDARD,Galveston,Galveston County,17910
75462,STANDARD,Paris,Lamar County,10130
76118,STANDARD,Fort Worth,Tarrant County,14550
75503,STANDARD,Texarkana,Bowie County,22290
78703,STANDARD,Austin,Travis County,18330
78847,UNIQUE,Del Rio,Val Verde County,0
75644,STANDARD,Gilmer,Upshur County,10300
75654,STANDARD,Henderson,Rusk County,10830
79951,PO BOX,El Paso,El Paso County,116
78062,PO BOX,Peggy,Atascosa County,0
79256,STANDARD,Roaring Springs,Motley County,200
76252,STANDARD,Muenster,Cooke County,2900
77449,STANDARD,Katy,Harris County,105950
78660,STANDARD,Pflugerville,Travis County,78440
75370,PO BOX,Dallas,Dallas County,1105
78745,STANDARD,Austin,Travis County,51280
78261,STANDARD,San Antonio,Bexar County,19920
77340,STANDARD,Huntsville,Walker County,18260
88579,PO BOX,El Paso,El Paso County,0
78401,STANDARD,Corpus Christi,Nueces County,2770
88553,PO BOX,El Paso,El Paso County,0
76020,STANDARD,Azle,Tarrant County,24450
76487,STANDARD,Poolville,Parker County,2150
75063,STANDARD,Irving,Dallas County,37680
77458,PO BOX,Midfield,Matagorda County,353
78742,STANDARD,Austin,Travis County,750
77971,STANDARD,Lolita,Jackson County,930
79381,STANDARD,Wilson,Lynn County,1060
77326,PO BOX,Ace,Polk County,374
76250,STANDARD,Lindsay,Cooke County,1230
78961,PO BOX,Warrenton,Fayette County,0
79786,PO BOX,Toyahvale,Reeves County,29
78591,STANDARD,Santa Elena,Starr County,250
78208,STANDARD,San Antonio,Bexar County,3670
78640,STANDARD,Kyle,Hays County,48090
77515,STANDARD,Angleton,Brazoria County,25450
79998,PO BOX,El Paso,El Paso County,0
79039,STANDARD,Groom,Carson County,690
79714,STANDARD,Andrews,Andrews County,17350
78578,STANDARD,Port Isabel,Cameron County,9400
77049,STANDARD,Houston,Harris County,32110
75902,PO BOX,Lufkin,Angelina County,1249
75118,PO BOX,Elmo,Kaufman County,246
76004,PO BOX,Arlington,Tarrant County,856
75245,STANDARD,Dallas,Dallas County,66
77619,STANDARD,Groves,Jefferson County,15400
78104,PO BOX,Beeville,Bee County,2511
79834,PO BOX,Big Bend National Park,Brewster County,208
75771,STANDARD,Lindale,Smith County,18080
78541,STANDARD,Edinburg,Hidalgo County,33600
77073,STANDARD,Houston,Harris County,40070
76379,STANDARD,Scotland,Archer County,450
76436,STANDARD,Carlton,Hamilton County,180
78340,STANDARD,Bayside,Refugio County,370
78383,STANDARD,Sandia,Jim Wells County,3220
75050,STANDARD,Grand Prairie,Dallas County,40200
76443,STANDARD,Cross Plains,Callahan County,1590
75968,STANDARD,Pineland,Sabine County,1590
77026,STANDARD,Houston,Harris County,20540
79457,UNIQUE,Lubbock,Lubbock County,0
77592,PO BOX,Texas City,Galveston County,1597
75088,STANDARD,Rowlett,Dallas County,24100
78217,STANDARD,San Antonio,Bexar County,30080
75694,PO BOX,Woodlawn,Harrison County,378
78335,PO BOX,Aransas Pass,Nueces County,2158
75393,UNIQUE,Dallas,Dallas County,0
77288,PO BOX,Houston,Harris County,386
78931,STANDARD,Bleiblerville,Austin County,240
76197,UNIQUE,Fort Worth,Tarrant County,0
75977,STANDARD,Wiergate,Newton County,510
77031,STANDARD,Houston,Harris County,14470
76687,STANDARD,Thornton,Limestone County,1220
79785,PO BOX,Toyah,Reeves County,58
76007,PO BOX,Arlington,Tarrant County,801
78583,STANDARD,Rio Hondo,Cameron County,5520
77566,STANDARD,Lake Jackson,Brazoria County,28660
79730,PO BOX,Coyanosa,Pecos County,218
77347,PO BOX,Humble,Harris County,1578
78059,STANDARD,Natalia,Medina County,4630
75790,STANDARD,Van,Van Zandt County,4370
75556,STANDARD,Bloomburg,Cass County,1140
76855,PO BOX,Lowake,Concho County,19
77083,STANDARD,Houston,Harris County,69940
75106,PO BOX,Cedar Hill,Dallas County,1480
79505,STANDARD,Benjamin,Knox County,250
75948,STANDARD,Hemphill,Sabine County,4630
78748,STANDARD,Austin,Travis County,43440
76955,STANDARD,Vancourt,Tom Green County,132
77344,UNIQUE,Huntsville,Walker County,0
88554,PO BOX,El Paso,El Paso County,0
76052,STANDARD,Haslet,Tarrant County,18960
76150,STANDARD,Fort Worth,Tarrant County,0
79846,PO BOX,Redford,Presidio County,77
75172,STANDARD,Wilmer,Dallas County,4080
77533,PO BOX,Daisetta,Liberty County,972
88523,PO BOX,El Paso,El Paso County,0
76667,STANDARD,Mexia,Limestone County,10120
76854,STANDARD,London,Kimble County,250
79930,STANDARD,El Paso,El Paso County,23030
79602,STANDARD,Abilene,Taylor County,20590
77530,STANDARD,Channelview,Harris County,32090
88516,PO BOX,El Paso,El Paso County,0
77475,PO BOX,Sheridan,Colorado County,765
78209,STANDARD,San Antonio,Bexar County,35010
79493,PO BOX,Lubbock,Lubbock County,1078
75263,PO BOX,Dallas,Dallas County,0
88556,PO BOX,El Paso,El Paso County,0
77905,STANDARD,Victoria,Victoria County,13720
77856,STANDARD,Franklin,Robertson County,4130
75265,PO BOX,Dallas,Dallas County,57
77048,STANDARD,Houston,Harris County,14740
79990,PO BOX,El Paso,El Paso County,0
77455,STANDARD,Louise,Wharton County,1790
79084,STANDARD,Stratford,Sherman County,2350
76272,STANDARD,Valley View,Cooke County,4420
77710,PO BOX,Beaumont,Jefferson County,128
77444,STANDARD,Guy,Fort Bend County,770
79070,STANDARD,Perryton,Ochiltree County,11080
78877,STANDARD,Quemado,Maverick County,810
76179,STANDARD,Fort Worth,Tarrant County,53290
79423,STANDARD,Lubbock,Lubbock County,33260
88561,PO BOX,El Paso,El Paso County,0
77268,PO BOX,Houston,Harris County,754
78624,STANDARD,Fredericksburg,Gillespie County,20470
76040,STANDARD,Euless,Tarrant County,28310
78256,STANDARD,San Antonio,Bexar County,6950
75169,STANDARD,Wills Point,Van Zandt County,12390
77060,STANDARD,Houston,Harris County,38160
75473,STANDARD,Powderly,Lamar County,3180
76148,STANDARD,Fort Worth,Tarrant County,22770
77496,PO BOX,Sugar Land,Fort Bend County,593
76014,STANDARD,Arlington,Tarrant County,34050
79185,UNIQUE,Amarillo,Potter County,0
88530,PO BOX,El Paso,El Paso County,0
76941,STANDARD,Mertzon,Irion County,1250
75077,STANDARD,Lewisville,Denton County,35550
78426,PO BOX,Corpus Christi,Nueces County,703
77520,STANDARD,Baytown,Harris County,36790
77266,PO BOX,Houston,Harris County,562
76629,STANDARD,Bremond,Robertson County,1720
78373,STANDARD,Port Aransas,Nueces County,3530
79565,STANDARD,Westbrook,Mitchell County,390
78002,STANDARD,Atascosa,Bexar County,6860
77844,PO BOX,College Station,Brazos County,262
78751,STANDARD,Austin,Travis County,10630
75357,PO BOX,Dallas,Dallas County,713
76648,STANDARD,Hubbard,Hill County,2060
77042,STANDARD,Houston,Harris County,36850
76059,STANDARD,Keene,Johnson County,4200
79778,PO BOX,Rankin,Upton County,803
79239,STANDARD,Lakeview,Hall County,167
78952,PO BOX,Plum,Fayette County,182
77508,PO BOX,Pasadena,Harris County,968
79058,STANDARD,Masterson,Potter County,21
77004,STANDARD,Houston,Harris County,21380
78629,STANDARD,Gonzales,Gonzales County,11110
75099,UNIQUE,Coppell,Dallas County,0
76691,STANDARD,West,McLennan County,5730
77553,PO BOX,Galveston,Galveston County,1043
75182,STANDARD,Sunnyvale,Dallas County,6380
76449,STANDARD,Graford,Palo Pinto County,1850
75247,STANDARD,Dallas,Dallas County,890
78413,STANDARD,Corpus Christi,Nueces County,33500
78960,PO BOX,Warda,Fayette County,161
75217,STANDARD,Dallas,Dallas County,81980
76116,STANDARD,Fort Worth,Tarrant County,42910
77025,STANDARD,Houston,Harris County,23050
78475,STANDARD,Corpus Christi,Nueces County,41
76702,PO BOX,Waco,McLennan County,896
76021,STANDARD,Bedford,Tarrant County,32680
76957,STANDARD,Wall,Tom Green County,400
77219,PO BOX,Houston,Harris County,708
78131,PO BOX,New Braunfels,Comal County,1911
78570,STANDARD,Mercedes,Hidalgo County,28710
79172,UNIQUE,Amarillo,Potter County,0
79092,STANDARD,Vega,Oldham County,1090
79548,STANDARD,Rule,Haskell County,164
79731,STANDARD,Crane,Crane County,4780
77223,PO BOX,Houston,Harris County,636
78850,STANDARD,D Hanis,Medina County,1100
78355,STANDARD,Falfurrias,Brooks County,6200
79011,STANDARD,Briscoe,Wheeler County,210
76166,UNIQUE,Fort Worth,Tarrant County,0
76067,STANDARD,Mineral Wells,Palo Pinto County,16750
79563,STANDARD,Tye,Taylor County,1120
78718,PO BOX,Austin,Travis County,292
77412,PO BOX,Altair,Colorado County,233
79424,STANDARD,Lubbock,Lubbock County,42380
78669,STANDARD,Spicewood,Travis County,9240
78852,STANDARD,Eagle Pass,Maverick County,49310
79752,STANDARD,Mc Camey,Upton County,2160
75930,STANDARD,Bronson,Sabine County,1370
78881,STANDARD,Sabinal,Uvalde County,2000
79911,STANDARD,El Paso,El Paso County,4300
78221,STANDARD,San Antonio,Bexar County,32890
78343,STANDARD,Bishop,Nueces County,3940
79078,PO BOX,Sanford,Hutchinson County,361
76064,STANDARD,Maypearl,Ellis County,1910
78465,PO BOX,Corpus Christi,Nueces County,560
79545,STANDARD,Roscoe,Nolan County,1700
78212,STANDARD,San Antonio,Bexar County,21690
76008,STANDARD,Aledo,Parker County,15870
78050,PO BOX,Leming,Atascosa County,1172
76803,PO BOX,Brownwood,Brown County,370
77803,STANDARD,Bryan,Brazos County,27760
78843,STANDARD,Laughlin A F B,Val Verde County,397
75397,UNIQUE,Dallas,Dallas County,0
75713,PO BOX,Tyler,Smith County,1551
77626,PO BOX,Mauriceville,Orange County,1664
78057,STANDARD,Moore,Frio County,980
76481,STANDARD,South Bend,Young County,166
78009,STANDARD,Castroville,Medina County,7340
76063,STANDARD,Mansfield,Tarrant County,65860
76885,STANDARD,Valley Spring,Llano County,152
78711,PO BOX,Austin,Travis County,401
76627,STANDARD,Blum,Hill County,1420
79054,PO BOX,Lefors,Gray County,604
75046,PO BOX,Garland,Dallas County,797
77611,STANDARD,Bridge City,Orange County,8980
79012,PO BOX,Bushland,Potter County,1190
78159,STANDARD,Smiley,Gonzales County,860
79407,STANDARD,Lubbock,Lubbock County,16020
78680,PO BOX,Round Rock,Williamson County,1062
78717,STANDARD,Austin,Williamson County,28170
78076,STANDARD,Zapata,Zapata County,11170
76302,STANDARD,Wichita Falls,Wichita County,10270
78215,STANDARD,San Antonio,Bexar County,1730
76520,STANDARD,Cameron,Milam County,6940
76016,STANDARD,Arlington,Tarrant County,29890
88558,PO BOX,El Paso,El Paso County,0
78284,STANDARD,San Antonio,Bexar County,0
76641,STANDARD,Frost,Navarro County,1500
78789,UNIQUE,Austin,Travis County,0
88517,PO BOX,El Paso,El Paso County,0
79029,STANDARD,Dumas,Moore County,16280
78676,STANDARD,Wimberley,Hays County,12270
76437,STANDARD,Cisco,Eastland County,4470
76888,STANDARD,Voss,Coleman County,83
77578,STANDARD,Manvel,Brazoria County,16600
75085,PO BOX,Richardson,Dallas County,523
76468,PO BOX,Proctor,Comanche County,250
79999,PO BOX,El Paso,El Paso County,0
75025,STANDARD,Plano,Collin County,52370
79329,STANDARD,Idalou,Lubbock County,3100
76427,STANDARD,Bryson,Jack County,670
79839,STANDARD,Fort Hancock,Hudspeth County,1560
79098,STANDARD,Wildorado,Oldham County,410
79739,STANDARD,Garden City,Glasscock County,1080
77356,STANDARD,Montgomery,Montgomery County,26630
75416,STANDARD,Blossom,Lamar County,2690
78827,STANDARD,Asherton,Dimmit County,1220
75568,STANDARD,Naples,Morris County,2340
75880,UNIQUE,Tennessee Colony,Anderson County,18
76307,PO BOX,Wichita Falls,Wichita County,974
77517,STANDARD,Santa Fe,Galveston County,5470
78218,STANDARD,San Antonio,Bexar County,29730
77612,STANDARD,Buna,Jasper County,7720
78417,STANDARD,Corpus Christi,Nueces County,4020
79944,PO BOX,El Paso,El Paso County,93
79091,PO BOX,Umbarger,Randall County,147
78757,STANDARD,Austin,Travis County,19900
78230,STANDARD,San Antonio,Bexar County,36540
79706,STANDARD,Midland,Midland County,23890
79034,STANDARD,Follett,Lipscomb County,690
75962,UNIQUE,Nacogdoches,Nacogdoches County,369
77009,STANDARD,Houston,Harris County,33280
79416,STANDARD,Lubbock,Lubbock County,27020
78730,STANDARD,Austin,Travis County,8390
77099,STANDARD,Houston,Harris County,44630
78058,STANDARD,Mountain Home,Kerr County,990
75378,PO BOX,Dallas,Dallas County,33
75224,STANDARD,Dallas,Dallas County,31390
78332,STANDARD,Alice,Jim Wells County,24020
78949,STANDARD,Muldoon,Fayette County,400
79044,STANDARD,Hartley,Hartley County,790
77488,STANDARD,Wharton,Wharton County,12150
77387,PO BOX,Spring,Harris County,1164
79085,STANDARD,Summerfield,Castro County,61
79261,STANDARD,Turkey,Hall County,340
78359,PO BOX,Gregory,San Patricio County,2165
77093,STANDARD,Houston,Harris County,44680
76556,STANDARD,Milano,Milam County,1320
76949,STANDARD,Silver,Coke County,0
78016,STANDARD,Devine,Medina County,9000
75496,STANDARD,Wolfe City,Hunt County,2730
75043,STANDARD,Garland,Dallas County,57640
75865,PO BOX,Woodlake,Trinity County,142
77331,STANDARD,Coldspring,San Jacinto County,5340
78233,STANDARD,San Antonio,Bexar County,42750
79502,STANDARD,Aspermont,Stonewall County,1060
76371,STANDARD,Munday,Knox County,1520
79697,UNIQUE,Abilene,Taylor County,40
76044,STANDARD,Godley,Johnson County,3770
76874,STANDARD,Roosevelt,Kimble County,64
75959,STANDARD,Milam,Sabine County,690
78935,STANDARD,Alleyton,Colorado County,820
78769,PO BOX,Austin,Travis County,0
78288,UNIQUE,San Antonio,Bexar County,84
78022,STANDARD,George West,Live Oak County,4510
75683,STANDARD,Ore City,Upshur County,3210
76836,STANDARD,Doole,McCulloch County,45
78298,PO BOX,San Antonio,Bexar County,29
77358,STANDARD,New Waverly,Walker County,4500
78389,STANDARD,Skidmore,Bee County,1670
77643,PO BOX,Port Arthur,Jefferson County,333
73344,UNIQUE,Austin,Travis County,0
79336,STANDARD,Levelland,Hockley County,14480
76682,STANDARD,Riesel,McLennan County,2540
77473,PO BOX,San Felipe,Austin County,490
79770,PO BOX,Orla,Reeves County,38
79035,STANDARD,Friona,Parmer County,5600
76935,STANDARD,Christoval,Tom Green County,1630
77456,PO BOX,Markham,Matagorda County,1236
75033,STANDARD,Frisco,Collin County,0
75494,STANDARD,Winnsboro,Wood County,8940
79174,UNIQUE,Amarillo,Potter County,0
77088,STANDARD,Houston,Harris County,51360
76201,STANDARD,Denton,Denton County,13330
76245,STANDARD,Gordonville,Grayson County,1400
79325,STANDARD,Farwell,Parmer County,1990
77423,STANDARD,Brookshire,Waller County,10880
77378,STANDARD,Willis,Montgomery County,15780
76505,PO BOX,Temple,Bell County,774
75015,PO BOX,Irving,Dallas County,1123
75398,STANDARD,Dallas,Dallas County,0
77866,PO BOX,Millican,Brazos County,383
77871,STANDARD,Normangee,Leon County,3090
78005,STANDARD,Bigfoot,Frio County,660
76137,STANDARD,Fort Worth,Tarrant County,54750
76537,STANDARD,Jarrell,Williamson County,6130
78206,STANDARD,San Antonio,Bexar County,0
77583,STANDARD,Rosharon,Brazoria County,23230
76890,STANDARD,Zephyr,Brown County,790
77386,STANDARD,Spring,Montgomery County,47760
77964,STANDARD,Hallettsville,Lavaca County,7170
77453,PO BOX,Lane City,Wharton County,400
77468,STANDARD,Pledger,Matagorda County,200
79105,PO BOX,Amarillo,Moore County,1174
75853,STANDARD,Montalba,Anderson County,850
76101,PO BOX,Fort Worth,Tarrant County,612
78873,STANDARD,Leakey,Real County,1490
79932,STANDARD,El Paso,El Paso County,25330
75944,STANDARD,Etoile,Nacogdoches County,1040
77598,STANDARD,Webster,Harris County,20100
75561,STANDARD,Hooks,Bowie County,4640
75154,STANDARD,Red Oak,Ellis County,37570
78585,PO BOX,Salineno,Starr County,241
75792,STANDARD,Winona,Smith County,2930
76198,UNIQUE,Fort Worth,Tarrant County,0
78714,PO BOX,Austin,Travis County,1176
77995,STANDARD,Yoakum,Lavaca County,8820
77581,STANDARD,Pearland,Brazoria County,43350
78118,STANDARD,Karnes City,Karnes County,3930
79566,STANDARD,Wingate,Taylor County,230
77384,STANDARD,Conroe,Montgomery County,14770
76005,PO BOX,Arlington,Tarrant County,404
78228,STANDARD,San Antonio,Bexar County,51460
75572,STANDARD,Queen City,Cass County,3060
75044,STANDARD,Garland,Dallas County,40270
77413,PO BOX,Barker,Harris County,224
75708,STANDARD,Tyler,Smith County,6860
79372,PO BOX,Sundown,Hockley County,1530
78028,STANDARD,Kerrville,Kerr County,32280
88587,PO BOX,El Paso,El Paso County,0
75672,STANDARD,Marshall,Harrison County,14340
75964,STANDARD,Nacogdoches,Nacogdoches County,16630
75960,STANDARD,Moscow,Polk County,800
78778,UNIQUE,Austin,Travis County,0
78516,STANDARD,Alamo,Hidalgo County,28010
78064,STANDARD,Pleasanton,Atascosa County,13470
78505,PO BOX,Mcallen,Hidalgo County,2475
78597,STANDARD,South Padre Island,Cameron County,2180
78755,PO BOX,Austin,Travis County,763
78934,STANDARD,Columbus,Colorado County,6310
75286,UNIQUE,Dallas,Dallas County,20
75418,STANDARD,Bonham,Fannin County,9770
77545,STANDARD,Fresno,Fort Bend County,21870
76714,PO BOX,Waco,McLennan County,692
77206,PO BOX,Houston,Harris County,263
75456,PO BOX,Mount Pleasant,Titus County,2288
75371,PO BOX,Dallas,Dallas County,185
77534,STANDARD,Danbury,Brazoria County,2970
78719,STANDARD,Austin,Travis County,1820
75262,PO BOX,Dallas,Dallas County,0
79080,STANDARD,Skellytown,Carson County,430
78162,PO BOX,Tuleta,Bee County,373
78612,STANDARD,Cedar Creek,Bastrop County,12470
77056,STANDARD,Houston,Harris County,18590
75395,UNIQUE,Dallas,Dallas County,0
76112,STANDARD,Fort Worth,Tarrant County,37080
77318,STANDARD,Willis,Montgomery County,13890
75126,STANDARD,Forney,Kaufman County,40870
75707,STANDARD,Tyler,Smith County,13280
75849,PO BOX,Latexo,Houston County,417
79758,STANDARD,Gardendale,Ector County,2830
75550,STANDARD,Annona,Red River County,660
77037,STANDARD,Houston,Harris County,19360
75394,UNIQUE,Dallas,Dallas County,0
79358,STANDARD,Ropesville,Hockley County,1060
78210,STANDARD,San Antonio,Bexar County,30780
75001,STANDARD,Addison,Dallas County,14070
75151,PO BOX,Corsicana,Navarro County,1432
75160,STANDARD,Terrell,Kaufman County,22350
78572,STANDARD,Mission,Hidalgo County,63780
76389,STANDARD,Windthorst,Archer County,1320
75788,PO BOX,Sacul,Nacogdoches County,111
77380,STANDARD,Spring,Montgomery County,22880
79007,STANDARD,Borger,Hutchinson County,12590
77519,STANDARD,Batson,Hardin County,980
77436,PO BOX,Egypt,Wharton County,187
75373,UNIQUE,Dallas,Dallas County,0
75770,STANDARD,Larue,Henderson County,2230
79086,STANDARD,Sunray,Moore County,1990
75062,STANDARD,Irving,Dallas County,46710
76365,STANDARD,Henrietta,Clay County,4100
75686,STANDARD,Pittsburg,Camp County,11670
77084,STANDARD,Houston,Harris County,98370
78576,STANDARD,Penitas,Hidalgo County,10100
76031,STANDARD,Cleburne,Johnson County,15290
78368,STANDARD,Mathis,San Patricio County,8370
